name,link,paperlink
"The Little Prince - Original, Unabridged, Gilded, Fully Coloured Hardbound Collectable Edition (Quignog Collectibles)",https://www.amazon.in/Little-Prince-Unabridged-Collectable-Collectibles/dp/8195291309/ref=zg_bs_1318158031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Little-Prince-Unabridged-Collectable-Collectibles/dp/8195291309/ref=zg_bs_1318158031_sccl_28/000-0000000-0000000?psc=1
Complete Adventures of Feluda Vol.1,https://www.amazon.in/Complete-Adventures-Feluda-Vol/dp/014342503X/ref=zg_bs_1318158031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Complete-Adventures-Feluda-Vol/dp/014342503X/ref=zg_bs_1318158031_sccl_29/000-0000000-0000000?psc=1
The Winners,https://www.amazon.in/Winners-Fredrik-Backman/dp/139851635X/ref=zg_bs_1318158031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Winners-Fredrik-Backman/dp/139851635X/ref=zg_bs_1318158031_sccl_30/000-0000000-0000000?psc=1
The Enormous Crocodile,https://www.amazon.in/Enormous-Crocodile-Dahl-Fiction/dp/014136551X/ref=zg_bs_1318158031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Enormous-Crocodile-Dahl-Fiction/dp/014136551X/ref=zg_bs_1318158031_sccl_1/000-0000000-0000000?psc=1
The Man Eating Leopard of Rudraprayag,https://www.amazon.in/Man-Eating-Leopard-Rudraprayag/dp/8129141841/ref=zg_bs_1318158031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Man-Eating-Leopard-Rudraprayag/dp/8129141841/ref=zg_bs_1318158031_sccl_2/000-0000000-0000000?psc=1
The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,https://www.amazon.in/Curious-Incident-Night-time-Childrens-Classics/dp/0099572834/ref=zg_bs_1318158031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Curious-Incident-Night-time-Childrens-Classics/dp/0099572834/ref=zg_bs_1318158031_sccl_3/000-0000000-0000000?psc=1
Fire and Blood: A Song of Ice and Fire,https://www.amazon.in/Fire-Blood-Thrones-Targaryen-History/dp/B07CP9W6XT/ref=zg_bs_1318158031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Fire-Blood-Thrones-Targaryen-History/dp/B07CP9W6XT/ref=zg_bs_1318158031_sccl_4/000-0000000-0000000?psc=1
A Game of Thrones: Book 1 of A Song of Ice and Fire,https://www.amazon.in/Game-Thrones-Book-Song-Fire/dp/B07B63T47G/ref=zg_bs_1318158031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Game-Thrones-Book-Song-Fire/dp/B07B63T47G/ref=zg_bs_1318158031_sccl_5/000-0000000-0000000?psc=1
The Goods Train Mystery,https://www.amazon.in/Goods-Train-Mystery-Read-7-12/dp/B09MV16Q18/ref=zg_bs_1318158031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Goods-Train-Mystery-Read-7-12/dp/B09MV16Q18/ref=zg_bs_1318158031_sccl_6/000-0000000-0000000?psc=1
Nightcrawling - Longlisted for the Booker Prize 2022,https://www.amazon.in/Nightcrawling-Mottley-Leila/dp/1526634554/ref=zg_bs_1318158031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Nightcrawling-Mottley-Leila/dp/1526634554/ref=zg_bs_1318158031_sccl_7/000-0000000-0000000?psc=1
Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),https://www.amazon.in/Harry-Potter-Philosophers-Stone-Illustrated-ebook/dp/B073QVF5DD/ref=zg_bs_1318158031_sccl_8/000-0000000-0000000?psc=1,
जान की बाज़ी (Hindi Edition),https://www.amazon.in/%E0%A4%9C%E0%A4%BE%E0%A4%A8-%E0%A4%AC%E0%A4%BE%E0%A5%9B%E0%A5%80-Hindi-Ramesh-Sharma-ebook/dp/B0BR7VXK42/ref=zg_bs_1318158031_sccl_9/000-0000000-0000000?psc=1,
Raavan: Enemy Of Aryavarta,https://www.amazon.in/Raavan-Enemy-Aryavarta-Amish-Tripathi-ebook/dp/B0B75QQLCB/ref=zg_bs_1318158031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Raavan-Enemy-Aryavarta-Chandra-Book/dp/9388754085/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
"Only Time Will Tell (The Clifton Chronicles, 1)",https://www.amazon.in/Only-Time-Will-Clifton-Chronicles/dp/1509847561/ref=zg_bs_1318158031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Only-Time-Will-Clifton-Chronicles/dp/1509847561/ref=zg_bs_1318158031_sccl_11/000-0000000-0000000?psc=1
Nagaon ka Rahassya [The Mystery of the Dragon],https://www.amazon.in/Nagaon-ka-Rahassya-Mystery-Dragon/dp/B0BQ7QP84H/ref=zg_bs_1318158031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Nagaon-ka-Rahassya-Mystery-Dragon/dp/B0BQ7QP84H/ref=zg_bs_1318158031_sccl_12/000-0000000-0000000?psc=1
A Game of Thrones (Reissue): Book 1 (A Song of Ice and Fire),https://www.amazon.in/Game-Thrones-Reissue-Song-Fire/dp/0007448031/ref=zg_bs_1318158031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Game-Thrones-Reissue-Song-Fire/dp/0007448031/ref=zg_bs_1318158031_sccl_13/000-0000000-0000000?psc=1
MultiRealm (The Vedic Universe) : When Brahma Prays,https://www.amazon.in/MultiRealm-Vedic-Universe-Brahma-Prays/dp/9356283591/ref=zg_bs_1318158031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/MultiRealm-Vedic-Universe-Brahma-Prays/dp/9356283591/ref=zg_bs_1318158031_sccl_14/000-0000000-0000000?psc=1
Hitler's Secret: The Sunday Times bestselling spy thriller,https://www.amazon.in/Hitlers-Secret-most-explosive-thriller-ebook/dp/B07VV5RLP8/ref=zg_bs_1318158031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Hitlers-Secret-most-explosive-thriller/dp/1838770283/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Kindle Single) (Pottermore Presents Book 1)",https://www.amazon.in/Hogwarts-Hardship-Dangerous-Pottermore-Presents-ebook/dp/B01JLXETNK/ref=zg_bs_1318158031_sccl_16/000-0000000-0000000?psc=1,
The Magicians Of Mazda: Bharat Series 7,https://www.amazon.in/Magicians-Mazda-Bharat-7-ebook/dp/B09YH37HDB/ref=zg_bs_1318158031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Magicians-Mazda-Bharat-7/dp/9354899080/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
The Nightingale,https://www.amazon.in/Nightingale-Kristin-Hannah/dp/1509848622/ref=zg_bs_1318158031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Nightingale-Kristin-Hannah/dp/1509848622/ref=zg_bs_1318158031_sccl_18/000-0000000-0000000?psc=1
Inferno: (Robert Langdon Book 4),https://www.amazon.in/Inferno-Robert-Langdon-Dan-Brown/dp/0552169595/ref=zg_bs_1318158031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Inferno-Robert-Langdon-Dan-Brown/dp/0552169595/ref=zg_bs_1318158031_sccl_19/000-0000000-0000000?psc=1
To The Lighthouse,https://www.amazon.in/Lighthouse-Virginia-Woolf/dp/8175993596/ref=zg_bs_1318158031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Lighthouse-Virginia-Woolf/dp/8175993596/ref=zg_bs_1318158031_sccl_20/000-0000000-0000000?psc=1
The Complete Novels of Sherlock Holmes,https://www.amazon.in/Complete-Novels-Sherlock-Holmes/dp/8175994312/ref=zg_bs_1318052031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Complete-Novels-Sherlock-Holmes/dp/8175994312/ref=zg_bs_1318052031_sccl_1/000-0000000-0000000?psc=1
Indian Art and Culture ( English| 4th Edition) | UPSC | Civil Services Exam | State Administrative Exams,https://www.amazon.in/Indian-Culture-English-Services-Administrative/dp/9354601804/ref=zg_bs_1318052031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Indian-Culture-English-Services-Administrative/dp/9354601804/ref=zg_bs_1318052031_sccl_2/000-0000000-0000000?psc=1
Motivation- Colouring Book for Adults: Adult Colouring Book for Peace & Relaxation,https://www.amazon.in/Motivation-Adult-Colouring-Peace-Relaxation/dp/9387177033/ref=zg_bs_1318052031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Motivation-Adult-Colouring-Peace-Relaxation/dp/9387177033/ref=zg_bs_1318052031_sccl_3/000-0000000-0000000?psc=1
Hooked: How to Build Habit-Forming Products,https://www.amazon.in/Hooked-How-Build-Habit-Forming-Products/dp/0241184835/ref=zg_bs_1318052031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Hooked-How-Build-Habit-Forming-Products/dp/0241184835/ref=zg_bs_1318052031_sccl_4/000-0000000-0000000?psc=1
I CAME UPON A LIGHTHOUSE: A Short Memoir of Life with Ratan Tata,https://www.amazon.in/CAME-UPON-LIGHTHOUSE-Short-Memoir/dp/935489741X/ref=zg_bs_1318052031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/CAME-UPON-LIGHTHOUSE-Short-Memoir/dp/935489741X/ref=zg_bs_1318052031_sccl_5/000-0000000-0000000?psc=1
Black Holes: The Reith Lectures,https://www.amazon.in/Black-Holes-Lectures-Stephen-Hawking/dp/085750357X/ref=zg_bs_1318052031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Black-Holes-Lectures-Stephen-Hawking/dp/085750357X/ref=zg_bs_1318052031_sccl_6/000-0000000-0000000?psc=1
Will: The Sunday Times Bestselling Autobiography,https://www.amazon.in/Will-EXPORT-Smith/dp/1529124166/ref=zg_bs_1318052031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Will-EXPORT-Smith/dp/1529124166/ref=zg_bs_1318052031_sccl_7/000-0000000-0000000?psc=1
Patterns - Creative Doodle Colouring Book for Beginners and Adults,https://www.amazon.in/Creative-Doodle-Colouring-Dreamland-Publications/dp/9350897946/ref=zg_bs_1318052031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Creative-Doodle-Colouring-Dreamland-Publications/dp/9350897946/ref=zg_bs_1318052031_sccl_8/000-0000000-0000000?psc=1
Guide for NIFT/NID/IIFT 2023,https://www.amazon.in/Guide-NIFT-NID-IIFT-2023/dp/9326194655/ref=zg_bs_1318052031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Guide-NIFT-NID-IIFT-2023/dp/9326194655/ref=zg_bs_1318052031_sccl_9/000-0000000-0000000?psc=1
Cinema Speculation,https://www.amazon.in/QT-Non-fiction-Quentin-Tarantino/dp/1474624227/ref=zg_bs_1318052031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/QT-Non-fiction-Quentin-Tarantino/dp/1474624227/ref=zg_bs_1318052031_sccl_10/000-0000000-0000000?psc=1
"Nature, Garden and Forest: Colouring Books for Adults with Tear Out Sheets (Adult Colouring Book)",https://www.amazon.in/Nature-Garden-Forest-Colouring-Adults/dp/938653858X/ref=zg_bs_1318052031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Nature-Garden-Forest-Colouring-Adults/dp/938653858X/ref=zg_bs_1318052031_sccl_11/000-0000000-0000000?psc=1
Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production,https://www.amazon.in/Harry-Potter-Cursed-Child-Playscript-ebook/dp/B073P9348D/ref=zg_bs_1318052031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Harry-Potter-Cursed-Child-Playscript/dp/0751565369/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Creative Confidence: Unleashing the Creative Potential Within Us All,https://www.amazon.in/Creative-Confidence-Unleashing-Potential-Within/dp/0007592515/ref=zg_bs_1318052031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Creative-Confidence-Unleashing-Potential-Within/dp/0007592515/ref=zg_bs_1318052031_sccl_13/000-0000000-0000000?psc=1
Steal Like an Artist,https://www.amazon.in/Steal-Like-Artist-Austin-Kleon/dp/0761169253/ref=zg_bs_1318052031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Steal-Like-Artist-Austin-Kleon/dp/0761169253/ref=zg_bs_1318052031_sccl_14/000-0000000-0000000?psc=1
Physics Galaxy 2023: JEE Advanced PYQ Analysis Chapterwise by Ashish Arora,https://www.amazon.in/Physics-Galaxy-2023-Advanced-Chapterwise/dp/9356810826/ref=zg_bs_1318052031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Physics-Galaxy-2023-Advanced-Chapterwise/dp/9356810826/ref=zg_bs_1318052031_sccl_15/000-0000000-0000000?psc=1
Colouring Book of Shapes: Creative Crayons Series - Crayon Copy Colour Books,https://www.amazon.in/Creative-Crayons-Shapes-Crayon-Colour/dp/9387779750/ref=zg_bs_1318052031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Creative-Crayons-Shapes-Crayon-Colour/dp/9387779750/ref=zg_bs_1318052031_sccl_16/000-0000000-0000000?psc=1
Autocar India December 2022,https://www.amazon.in/Autocar-India-Haymarket-SAC-Publishing/dp/B08RZ6THTS/ref=zg_bs_1318052031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Autocar-India-Haymarket-SAC-Publishing/dp/B08RZ6THTS/ref=zg_bs_1318052031_sccl_17/000-0000000-0000000?psc=1
Zen Sangam Mandala Young Adults Colouring Book : Experts (Level 5),https://www.amazon.in/Sangam-Mandala-Young-Adults-Colouring/dp/B07VHS6FRC/ref=zg_bs_1318052031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Sangam-Mandala-Young-Adults-Colouring/dp/B07VHS6FRC/ref=zg_bs_1318052031_sccl_18/000-0000000-0000000?psc=1
Show Your Work!,https://www.amazon.in/Show-Your-Work-Austin-Kleon/dp/076117897X/ref=zg_bs_1318052031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Show-Your-Work-Austin-Kleon/dp/076117897X/ref=zg_bs_1318052031_sccl_19/000-0000000-0000000?psc=1
Cityscape- Colouring Book for Adults,https://www.amazon.in/Cityscape-Adult-Colouring-Peace-Relaxation/dp/9386671964/ref=zg_bs_1318052031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Cityscape-Adult-Colouring-Peace-Relaxation/dp/9386671964/ref=zg_bs_1318052031_sccl_20/000-0000000-0000000?psc=1
Refreshing Mandala- Colouring Book for Adults Book 1,https://www.amazon.in/Refreshing-Mandala-Colouring-Book-Adults/dp/9350897601/ref=zg_bs_1318052031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Refreshing-Mandala-Colouring-Book-Adults/dp/9350897601/ref=zg_bs_1318052031_sccl_21/000-0000000-0000000?psc=1
Devsatya Paperset For Std 12 Science PCM - GROUP A ( Gujarati Medium ) | GSEB Board Examination,https://www.amazon.in/DEVSATYA-PAPERSET-STD-12-SCIENCE/dp/B07ZDF24V7/ref=zg_bs_1318052031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/DEVSATYA-PAPERSET-STD-12-SCIENCE/dp/B07ZDF24V7/ref=zg_bs_1318052031_sccl_22/000-0000000-0000000?psc=1
How to Fail at Almost Everything and Still Win Big: Kind of the Story of My Life,https://www.amazon.in/How-Fail-Almost-Everything-Still/dp/0241003709/ref=zg_bs_1318052031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/How-Fail-Almost-Everything-Still/dp/0241003709/ref=zg_bs_1318052031_sccl_23/000-0000000-0000000?psc=1
Nature- Colouring Book for Adults: Adult Colouring Book for Peace & Relaxation,https://www.amazon.in/Nature-Adult-Colouring-Peace-Relaxation/dp/9387177041/ref=zg_bs_1318052031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Nature-Adult-Colouring-Peace-Relaxation/dp/9387177041/ref=zg_bs_1318052031_sccl_24/000-0000000-0000000?psc=1
Fashion- Colouring Book for Adults: Adult Colouring Book for Peace & Relaxation,https://www.amazon.in/Fashion-Adult-Colouring-Peace-Relaxation/dp/9386671999/ref=zg_bs_1318052031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Fashion-Adult-Colouring-Peace-Relaxation/dp/9386671999/ref=zg_bs_1318052031_sccl_25/000-0000000-0000000?psc=1
Scoredom (C.O.N.DOMS S.),https://www.amazon.in/Scoredom-C-N-DOMS-Simon-Skelton/dp/1853048771/ref=zg_bs_1318052031_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Scoredom-C-N-DOMS-Simon-Skelton/dp/1853048771/ref=zg_bs_1318052031_sccl_26/000-0000000-0000000?psc=1
Black Holes: The Reith Lectures,https://www.amazon.in/Black-Holes-Lectures-Stephen-Hawking-ebook/dp/B01CZB2XX8/ref=zg_bs_1318052031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Black-Holes-Lectures-Stephen-Hawking/dp/B0BCGW6HTD/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Majestic Animals: Colouring books for Adults with tear out sheets,https://www.amazon.in/Majestic-Animals-Colouring-Adults-Sheets/dp/9386538598/ref=zg_bs_1318052031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Majestic-Animals-Colouring-Adults-Sheets/dp/9386538598/ref=zg_bs_1318052031_sccl_28/000-0000000-0000000?psc=1
The People of the Indus,https://www.amazon.in/People-Indus-Jonathan-Mark-Kenoyer/dp/014345532X/ref=zg_bs_1318052031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/People-Indus-Jonathan-Mark-Kenoyer/dp/014345532X/ref=zg_bs_1318052031_sccl_29/000-0000000-0000000?psc=1
Journey Of A Civilization,https://www.amazon.in/Journey-Civilization-R-Balakrishnan/dp/8193924304/ref=zg_bs_1318052031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Journey-Civilization-R-Balakrishnan/dp/8193924304/ref=zg_bs_1318052031_sccl_30/000-0000000-0000000?psc=1
The Complete MAUS,https://www.amazon.in/Complete-MAUS-Art-Spiegelman/dp/0141014083/ref=zg_bs_1318052031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Complete-MAUS-Art-Spiegelman/dp/0141014083/ref=zg_bs_1318052031_sccl_1/000-0000000-0000000?psc=1
Desperately Seeking Shah Rukh : India's Lonely Young Women and the Search for Intimacy and Independence,https://www.amazon.in/Desperately-Seeking-Shah-Rukh-Independence/dp/9356292140/ref=zg_bs_1318052031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Desperately-Seeking-Shah-Rukh-Independence/dp/9356292140/ref=zg_bs_1318052031_sccl_2/000-0000000-0000000?psc=1
Mandala - Extreme Copy Colouring Book,https://www.amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350897903/ref=zg_bs_1318052031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350897903/ref=zg_bs_1318052031_sccl_3/000-0000000-0000000?psc=1
Kishore Kumar : The Ultimate Biography,https://www.amazon.in/Kishore-Kumar-Biography-Anirudha-Bhattacharjee/dp/9356291713/ref=zg_bs_1318052031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Kishore-Kumar-Biography-Anirudha-Bhattacharjee/dp/9356291713/ref=zg_bs_1318052031_sccl_4/000-0000000-0000000?psc=1
Tintin: Explorers on the Moon,https://www.amazon.in/Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_1318052031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_1318052031_sccl_5/000-0000000-0000000?psc=1
Daisy Jones and The Six,https://www.amazon.in/Daisy-Jones-Six-most-novel/dp/1787462145/ref=zg_bs_1318052031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Daisy-Jones-Six-most-novel/dp/1787462145/ref=zg_bs_1318052031_sccl_6/000-0000000-0000000?psc=1
AAI (Airports Authority of India) : Junior Executive - 12 Solved Papers By GKP,https://www.amazon.in/AAI-Airports-Authority-India-Executive/dp/9391061192/ref=zg_bs_1318052031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/AAI-Airports-Authority-India-Executive/dp/9391061192/ref=zg_bs_1318052031_sccl_7/000-0000000-0000000?psc=1
Desperately Seeking Shah Rukh: India's Lonely Young Women and the Search for Intimacy and Independence,https://www.amazon.in/Desperately-Seeking-Shah-Rukh-Independence/dp/9354891934/ref=zg_bs_1318052031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Desperately-Seeking-Shah-Rukh-Independence/dp/9354891934/ref=zg_bs_1318052031_sccl_8/000-0000000-0000000?psc=1
The Design of Everyday Things: Revised and Expanded Edition,https://www.amazon.in/Design-Everyday-Things-Don-Norman/dp/0465055710/ref=zg_bs_1318052031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Design-Everyday-Things-Don-Norman/dp/0465055710/ref=zg_bs_1318052031_sccl_9/000-0000000-0000000?psc=1
The Crab with Golden Claws (Tintin),https://www.amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_1318052031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_1318052031_sccl_10/000-0000000-0000000?psc=1
"Design Your Thinking: The Mindsets, Toolsets and Skill Sets for Creative Problem-solving",https://www.amazon.in/Design-Your-Thinking-Mindsets-Problem-solving/dp/0670094099/ref=zg_bs_1318052031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Design-Your-Thinking-Mindsets-Problem-solving/dp/0670094099/ref=zg_bs_1318052031_sccl_11/000-0000000-0000000?psc=1
Prisoners of the Sun (Tintin),https://www.amazon.in/Prisoners-Sun-Tintin-Herge/dp/140520625X/ref=zg_bs_1318052031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Prisoners-Sun-Tintin-Herge/dp/140520625X/ref=zg_bs_1318052031_sccl_12/000-0000000-0000000?psc=1
THE DESIGN OF EVERYDAY THINGS,https://www.amazon.in/Design-Everyday-Things-Don-Norman/dp/0465050654/ref=zg_bs_1318052031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Design-Everyday-Things-Don-Norman/dp/0465050654/ref=zg_bs_1318052031_sccl_13/000-0000000-0000000?psc=1
Flowers - Extreme Copy Colouring Book,https://www.amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350898349/ref=zg_bs_1318052031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350898349/ref=zg_bs_1318052031_sccl_14/000-0000000-0000000?psc=1
"Main Jo Hoon,'Jon Elia' Hoon",https://www.amazon.in/Mein-Jo-Hoon-Jon-Elia/dp/9350728834/ref=zg_bs_1318052031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Mein-Jo-Hoon-Jon-Elia/dp/9350728834/ref=zg_bs_1318052031_sccl_15/000-0000000-0000000?psc=1
Big Panda and Tiny Dragon: The beautifully illustrated Sunday Times bestseller about friendship and hope 2021,https://www.amazon.in/Panda-Tiny-Dragon-James-Norbury/dp/0241529328/ref=zg_bs_1318052031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Panda-Tiny-Dragon-James-Norbury/dp/0241529328/ref=zg_bs_1318052031_sccl_16/000-0000000-0000000?psc=1
A Princess Remembers: Memoirs of the Maharani of Jaipur,https://www.amazon.in/Princess-Remembers-Maharani-Gayatri/dp/8171673074/ref=zg_bs_1318052031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Princess-Remembers-Maharani-Gayatri/dp/8171673074/ref=zg_bs_1318052031_sccl_17/000-0000000-0000000?psc=1
Zen Sangam Zen Fashion Adults Coloring Book for Calmness and Stress Relief (32 Challenging Human Zen Patterns to Color),https://www.amazon.in/Fashion-Coloring-Calmness-Challenging-Patterns/dp/B08RB5PNKJ/ref=zg_bs_1318052031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Fashion-Coloring-Calmness-Challenging-Patterns/dp/B08RB5PNKJ/ref=zg_bs_1318052031_sccl_18/000-0000000-0000000?psc=1
"Raag Parichay Part 1, 2, 3, and 4 (Combo Set of 4 Books)",https://www.amazon.in/Raag-parichay-Harish-Chandra-Shrivastava/dp/B00LEANUUC/ref=zg_bs_1318052031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Raag-parichay-Harish-Chandra-Shrivastava/dp/B00LEANUUC/ref=zg_bs_1318052031_sccl_19/000-0000000-0000000?psc=1
English Literature: Its History and Its Significance For the Life of the Englishspeaking World,https://www.amazon.in/English-Literature-History-Significance-Englishspeaking/dp/812913540X/ref=zg_bs_1318052031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/English-Literature-History-Significance-Englishspeaking/dp/812913540X/ref=zg_bs_1318052031_sccl_20/000-0000000-0000000?psc=1
